x_m,U_eV
-2.210000000000000123e-10,0.000000000000000000e+00
-2.205000000000000140e-10,0.000000000000000000e+00
-2.200000000000000158e-10,0.000000000000000000e+00
-2.195000000000000175e-10,0.000000000000000000e+00
-2.190000000000000192e-10,0.000000000000000000e+00
-2.185000000000000209e-10,0.000000000000000000e+00
-2.180000000000000227e-10,0.000000000000000000e+00
-2.175000000000000244e-10,0.000000000000000000e+00
-2.170000000000000261e-10,0.000000000000000000e+00
-2.165000000000000279e-10,0.000000000000000000e+00
-2.160000000000000296e-10,0.000000000000000000e+00
-2.155000000000000313e-10,0.000000000000000000e+00
-2.150000000000000330e-10,0.000000000000000000e+00
-2.145000000000000348e-10,0.000000000000000000e+00
-2.140000000000000365e-10,0.000000000000000000e+00
-2.135000000000000382e-10,0.000000000000000000e+00
-2.130000000000000399e-10,0.000000000000000000e+00
-2.125000000000000417e-10,0.000000000000000000e+00
-2.120000000000000434e-10,0.000000000000000000e+00
-2.115000000000000451e-10,0.000000000000000000e+00
-2.110000000000000468e-10,0.000000000000000000e+00
-2.105000000000000486e-10,0.000000000000000000e+00
-2.100000000000000503e-10,0.000000000000000000e+00
-2.095000000000000520e-10,0.000000000000000000e+00
-2.090000000000000538e-10,0.000000000000000000e+00
-2.085000000000000555e-10,0.000000000000000000e+00
-2.080000000000000572e-10,0.000000000000000000e+00
-2.075000000000000589e-10,0.000000000000000000e+00
-2.070000000000000607e-10,0.000000000000000000e+00
-2.065000000000000624e-10,0.000000000000000000e+00
-2.060000000000000124e-10,0.000000000000000000e+00
-2.055000000000000141e-10,0.000000000000000000e+00
-2.050000000000000159e-10,0.000000000000000000e+00
-2.045000000000000176e-10,0.000000000000000000e+00
-2.040000000000000193e-10,0.000000000000000000e+00
-2.035000000000000210e-10,0.000000000000000000e+00
-2.030000000000000228e-10,0.000000000000000000e+00
-2.025000000000000245e-10,0.000000000000000000e+00
-2.020000000000000262e-10,0.000000000000000000e+00
-2.015000000000000280e-10,0.000000000000000000e+00
-2.010000000000000297e-10,0.000000000000000000e+00
-2.005000000000000314e-10,0.000000000000000000e+00
-2.000000000000000331e-10,0.000000000000000000e+00
-1.995000000000000349e-10,0.000000000000000000e+00
-1.990000000000000366e-10,0.000000000000000000e+00
-1.985000000000000383e-10,0.000000000000000000e+00
-1.980000000000000400e-10,0.000000000000000000e+00
-1.975000000000000418e-10,0.000000000000000000e+00
-1.970000000000000435e-10,0.000000000000000000e+00
-1.965000000000000452e-10,0.000000000000000000e+00
-1.960000000000000469e-10,0.000000000000000000e+00
-1.955000000000000487e-10,0.000000000000000000e+00
-1.950000000000000504e-10,0.000000000000000000e+00
-1.945000000000000521e-10,0.000000000000000000e+00
-1.940000000000000539e-10,0.000000000000000000e+00
-1.935000000000000556e-10,0.000000000000000000e+00
-1.930000000000000573e-10,0.000000000000000000e+00
-1.925000000000000590e-10,0.000000000000000000e+00
-1.920000000000000608e-10,0.000000000000000000e+00
-1.915000000000000625e-10,0.000000000000000000e+00
-1.910000000000000125e-10,0.000000000000000000e+00
-1.905000000000000142e-10,0.000000000000000000e+00
-1.900000000000000160e-10,0.000000000000000000e+00
-1.895000000000000177e-10,0.000000000000000000e+00
-1.890000000000000194e-10,0.000000000000000000e+00
-1.885000000000000211e-10,0.000000000000000000e+00
-1.880000000000000229e-10,0.000000000000000000e+00
-1.875000000000000246e-10,0.000000000000000000e+00
-1.870000000000000263e-10,0.000000000000000000e+00
-1.865000000000000281e-10,0.000000000000000000e+00
-1.860000000000000298e-10,0.000000000000000000e+00
-1.855000000000000315e-10,0.000000000000000000e+00
-1.850000000000000332e-10,0.000000000000000000e+00
-1.845000000000000350e-10,0.000000000000000000e+00
-1.840000000000000367e-10,0.000000000000000000e+00
-1.835000000000000384e-10,0.000000000000000000e+00
-1.830000000000000401e-10,0.000000000000000000e+00
-1.825000000000000419e-10,0.000000000000000000e+00
-1.820000000000000436e-10,0.000000000000000000e+00
-1.815000000000000453e-10,0.000000000000000000e+00
-1.810000000000000470e-10,0.000000000000000000e+00
-1.805000000000000488e-10,0.000000000000000000e+00
-1.800000000000000505e-10,0.000000000000000000e+00
-1.795000000000000522e-10,0.000000000000000000e+00
-1.790000000000000540e-10,0.000000000000000000e+00
-1.785000000000000557e-10,0.000000000000000000e+00
-1.780000000000000574e-10,0.000000000000000000e+00
-1.775000000000000591e-10,0.000000000000000000e+00
-1.770000000000000609e-10,0.000000000000000000e+00
-1.765000000000000626e-10,0.000000000000000000e+00
-1.760000000000000126e-10,0.000000000000000000e+00
-1.755000000000000143e-10,0.000000000000000000e+00
-1.750000000000000161e-10,0.000000000000000000e+00
-1.745000000000000178e-10,0.000000000000000000e+00
-1.740000000000000195e-10,0.000000000000000000e+00
-1.735000000000000212e-10,0.000000000000000000e+00
-1.730000000000000230e-10,0.000000000000000000e+00
-1.725000000000000247e-10,0.000000000000000000e+00
-1.720000000000000264e-10,0.000000000000000000e+00
-1.715000000000000282e-10,0.000000000000000000e+00
-1.710000000000000299e-10,0.000000000000000000e+00
-1.705000000000000316e-10,0.000000000000000000e+00
-1.700000000000000333e-10,0.000000000000000000e+00
-1.695000000000000351e-10,0.000000000000000000e+00
-1.690000000000000368e-10,0.000000000000000000e+00
-1.685000000000000385e-10,0.000000000000000000e+00
-1.680000000000000402e-10,0.000000000000000000e+00
-1.675000000000000420e-10,0.000000000000000000e+00
-1.670000000000000437e-10,0.000000000000000000e+00
-1.665000000000000454e-10,0.000000000000000000e+00
-1.660000000000000471e-10,0.000000000000000000e+00
-1.655000000000000489e-10,0.000000000000000000e+00
-1.650000000000000506e-10,0.000000000000000000e+00
-1.645000000000000523e-10,0.000000000000000000e+00
-1.640000000000000541e-10,0.000000000000000000e+00
-1.635000000000000558e-10,0.000000000000000000e+00
-1.630000000000000575e-10,0.000000000000000000e+00
-1.625000000000000592e-10,0.000000000000000000e+00
-1.620000000000000610e-10,0.000000000000000000e+00
-1.615000000000000627e-10,0.000000000000000000e+00
-1.610000000000000127e-10,0.000000000000000000e+00
-1.605000000000000144e-10,0.000000000000000000e+00
-1.600000000000000162e-10,0.000000000000000000e+00
-1.595000000000000179e-10,0.000000000000000000e+00
-1.590000000000000196e-10,0.000000000000000000e+00
-1.585000000000000213e-10,0.000000000000000000e+00
-1.580000000000000231e-10,0.000000000000000000e+00
-1.575000000000000248e-10,0.000000000000000000e+00
-1.570000000000000265e-10,0.000000000000000000e+00
-1.565000000000000283e-10,0.000000000000000000e+00
-1.560000000000000300e-10,0.000000000000000000e+00
-1.555000000000000317e-10,0.000000000000000000e+00
-1.550000000000000334e-10,0.000000000000000000e+00
-1.545000000000000352e-10,0.000000000000000000e+00
-1.540000000000000369e-10,0.000000000000000000e+00
-1.535000000000000386e-10,0.000000000000000000e+00
-1.530000000000000403e-10,0.000000000000000000e+00
-1.525000000000000421e-10,0.000000000000000000e+00
-1.520000000000000438e-10,0.000000000000000000e+00
-1.515000000000000455e-10,0.000000000000000000e+00
-1.510000000000000472e-10,0.000000000000000000e+00
-1.505000000000000490e-10,0.000000000000000000e+00
-1.500000000000000507e-10,0.000000000000000000e+00
-1.495000000000000524e-10,0.000000000000000000e+00
-1.490000000000000542e-10,0.000000000000000000e+00
-1.485000000000000559e-10,0.000000000000000000e+00
-1.480000000000000576e-10,0.000000000000000000e+00
-1.475000000000000593e-10,0.000000000000000000e+00
-1.470000000000000611e-10,0.000000000000000000e+00
-1.465000000000000628e-10,0.000000000000000000e+00
-1.460000000000000128e-10,0.000000000000000000e+00
-1.455000000000000145e-10,0.000000000000000000e+00
-1.450000000000000163e-10,0.000000000000000000e+00
-1.445000000000000180e-10,0.000000000000000000e+00
-1.440000000000000197e-10,0.000000000000000000e+00
-1.435000000000000214e-10,0.000000000000000000e+00
-1.430000000000000232e-10,0.000000000000000000e+00
-1.425000000000000249e-10,0.000000000000000000e+00
-1.420000000000000266e-10,0.000000000000000000e+00
-1.415000000000000284e-10,0.000000000000000000e+00
-1.410000000000000301e-10,0.000000000000000000e+00
-1.405000000000000318e-10,0.000000000000000000e+00
-1.400000000000000335e-10,0.000000000000000000e+00
-1.395000000000000353e-10,0.000000000000000000e+00
-1.390000000000000370e-10,0.000000000000000000e+00
-1.385000000000000387e-10,0.000000000000000000e+00
-1.380000000000000404e-10,0.000000000000000000e+00
-1.375000000000000422e-10,0.000000000000000000e+00
-1.370000000000000439e-10,0.000000000000000000e+00
-1.365000000000000456e-10,0.000000000000000000e+00
-1.360000000000000473e-10,0.000000000000000000e+00
-1.355000000000000491e-10,0.000000000000000000e+00
-1.350000000000000508e-10,0.000000000000000000e+00
-1.345000000000000525e-10,0.000000000000000000e+00
-1.340000000000000543e-10,0.000000000000000000e+00
-1.335000000000000560e-10,0.000000000000000000e+00
-1.330000000000000577e-10,0.000000000000000000e+00
-1.325000000000000594e-10,0.000000000000000000e+00
-1.320000000000000612e-10,0.000000000000000000e+00
-1.315000000000000629e-10,0.000000000000000000e+00
-1.310000000000000129e-10,0.000000000000000000e+00
-1.305000000000000146e-10,0.000000000000000000e+00
-1.300000000000000164e-10,0.000000000000000000e+00
-1.295000000000000181e-10,0.000000000000000000e+00
-1.290000000000000198e-10,0.000000000000000000e+00
-1.285000000000000215e-10,0.000000000000000000e+00
-1.280000000000000233e-10,0.000000000000000000e+00
-1.275000000000000250e-10,0.000000000000000000e+00
-1.270000000000000267e-10,0.000000000000000000e+00
-1.265000000000000285e-10,0.000000000000000000e+00
-1.260000000000000302e-10,0.000000000000000000e+00
-1.255000000000000319e-10,0.000000000000000000e+00
-1.250000000000000336e-10,0.000000000000000000e+00
-1.245000000000000354e-10,0.000000000000000000e+00
-1.240000000000000371e-10,0.000000000000000000e+00
-1.235000000000000388e-10,0.000000000000000000e+00
-1.230000000000000405e-10,0.000000000000000000e+00
-1.225000000000000423e-10,0.000000000000000000e+00
-1.220000000000000440e-10,0.000000000000000000e+00
-1.215000000000000457e-10,0.000000000000000000e+00
-1.210000000000000474e-10,0.000000000000000000e+00
-1.205000000000000492e-10,0.000000000000000000e+00
-1.200000000000000509e-10,0.000000000000000000e+00
-1.195000000000000526e-10,0.000000000000000000e+00
-1.190000000000000544e-10,0.000000000000000000e+00
-1.185000000000000561e-10,0.000000000000000000e+00
-1.180000000000000578e-10,0.000000000000000000e+00
-1.175000000000000595e-10,0.000000000000000000e+00
-1.170000000000000613e-10,0.000000000000000000e+00
-1.165000000000000630e-10,0.000000000000000000e+00
-1.160000000000000130e-10,0.000000000000000000e+00
-1.155000000000000147e-10,0.000000000000000000e+00
-1.150000000000000165e-10,0.000000000000000000e+00
-1.145000000000000182e-10,0.000000000000000000e+00
-1.140000000000000199e-10,0.000000000000000000e+00
-1.135000000000000216e-10,0.000000000000000000e+00
-1.130000000000000234e-10,0.000000000000000000e+00
-1.125000000000000251e-10,0.000000000000000000e+00
-1.120000000000000268e-10,0.000000000000000000e+00
-1.115000000000000286e-10,0.000000000000000000e+00
-1.110000000000000303e-10,0.000000000000000000e+00
-1.105000000000000320e-10,0.000000000000000000e+00
-1.100000000000000337e-10,0.000000000000000000e+00
-1.095000000000000355e-10,0.000000000000000000e+00
-1.090000000000000372e-10,0.000000000000000000e+00
-1.085000000000000389e-10,0.000000000000000000e+00
-1.080000000000000406e-10,0.000000000000000000e+00
-1.075000000000000424e-10,0.000000000000000000e+00
-1.070000000000000441e-10,0.000000000000000000e+00
-1.065000000000000458e-10,0.000000000000000000e+00
-1.060000000000000475e-10,0.000000000000000000e+00
-1.055000000000000493e-10,0.000000000000000000e+00
-1.050000000000000510e-10,0.000000000000000000e+00
-1.045000000000000527e-10,0.000000000000000000e+00
-1.040000000000000545e-10,0.000000000000000000e+00
-1.035000000000000562e-10,0.000000000000000000e+00
-1.030000000000000579e-10,0.000000000000000000e+00
-1.025000000000000596e-10,0.000000000000000000e+00
-1.020000000000000614e-10,0.000000000000000000e+00
-1.015000000000000631e-10,0.000000000000000000e+00
-1.010000000000000648e-10,0.000000000000000000e+00
-1.005000000000000148e-10,0.000000000000000000e+00
-1.000000000000000166e-10,0.000000000000000000e+00
-9.950000000000001829e-11,-4.975031249999734874e-03
-9.900000000000002002e-11,-1.980049999999917293e-02
-9.850000000000002175e-11,-4.432753124999866401e-02
-9.800000000000002347e-11,-7.840799999999854830e-02
-9.750000000000002520e-11,-1.218945312499980921e-01
-9.700000000000002693e-11,-1.746404999999976171e-01
-9.650000000000002865e-11,-2.365000312499956348e-01
-9.600000000000003038e-11,-3.073279999999958823e-01
-9.550000000000003211e-11,-3.869800312499953598e-01
-9.500000000000003383e-11,-4.753124999999949196e-01
-9.450000000000003556e-11,-5.721825312499945193e-01
-9.400000000000003729e-11,-6.774479999999916124e-01
-9.350000000000003901e-11,-7.909675312499913069e-01
-9.300000000000004074e-11,-9.126004999999909328e-01
-9.250000000000004247e-11,-1.042207031249989146e+00
-9.200000000000004419e-11,-1.179647999999989150e+00
-9.150000000000004592e-11,-1.324785031249985590e+00
-9.100000000000004765e-11,-1.477480499999985541e+00
-9.050000000000004937e-11,-1.637597531249983973e+00
-9.000000000000005110e-11,-1.804999999999984395e+00
-8.950000000000005283e-11,-1.979552531249982650e+00
-8.900000000000005455e-11,-2.161120499999978684e+00
-8.850000000000005628e-11,-2.349570031249979429e+00
-8.800000000000005801e-11,-2.544767999999977715e+00
-8.750000000000005973e-11,-2.746582031249976907e+00
-8.700000000000006146e-11,-2.954880499999978039e+00
-8.650000000000006319e-11,-3.169532531249977136e+00
-8.600000000000006491e-11,-3.390407999999970556e+00
-8.550000000000001494e-11,-3.617377531249996281e+00
-8.500000000000001667e-11,-3.850312499999995808e+00
-8.450000000000001839e-11,-4.089085031249990010e+00
-8.400000000000002012e-11,-4.333567999999989873e+00
-8.350000000000002185e-11,-4.583635031249990277e+00
-8.300000000000002357e-11,-4.839160499999990428e+00
-8.250000000000002530e-11,-5.100019531249992077e+00
-8.200000000000002703e-11,-5.366087999999985314e+00
-8.150000000000002875e-11,-5.637242531249983202e+00
-8.100000000000003048e-11,-5.913360499999983588e+00
-8.050000000000003221e-11,-6.194320031249985981e+00
-8.000000000000003393e-11,-6.479999999999982663e+00
-7.950000000000003566e-11,-6.770280031249977348e+00
-7.900000000000003739e-11,-7.065040499999978962e+00
-7.850000000000003911e-11,-7.364162531249977661e+00
-7.800000000000004084e-11,-7.667527999999975918e+00
-7.750000000000004257e-11,-7.975019531249978755e+00
-7.700000000000004429e-11,-8.286520499999969758e+00
-7.650000000000004602e-11,-8.601915031249971477e+00
-7.600000000000004775e-11,-8.921087999999970819e+00
-7.550000000000004947e-11,-9.243925031249970559e+00
-7.500000000000005120e-11,-9.570312499999971578e+00
-7.450000000000005293e-11,-9.900137531249965761e+00
-7.400000000000005465e-11,-1.023328799999996086e+01
-7.350000000000005638e-11,-1.056965253124996096e+01
-7.300000000000005811e-11,-1.090912049999996292e+01
-7.250000000000005983e-11,-1.125158203124996348e+01
-7.200000000000006156e-11,-1.159692799999995394e+01
-7.150000000000006329e-11,-1.194505003124995390e+01
-7.100000000000006501e-11,-1.229584049999995621e+01
-7.050000000000001504e-11,-1.264919253124999798e+01
-7.000000000000001677e-11,-1.300499999999998835e+01
-6.950000000000001849e-11,-1.336315753124998551e+01
-6.900000000000002022e-11,-1.372356049999999072e+01
-6.850000000000002195e-11,-1.408610503124998736e+01
-6.800000000000002367e-11,-1.445068799999999243e+01
-6.750000000000002540e-11,-1.481720703124997840e+01
-6.700000000000002713e-11,-1.518556049999998336e+01
-6.650000000000002885e-11,-1.555564753124998312e+01
-6.600000000000003058e-11,-1.592736799999997999e+01
-6.550000000000003231e-11,-1.630062253124998151e+01
-6.500000000000003403e-11,-1.667531249999996845e+01
-6.450000000000003576e-11,-1.705134003124997122e+01
-6.400000000000003749e-11,-1.742860799999997568e+01
-6.350000000000003921e-11,-1.780702003124997646e+01
-6.300000000000004094e-11,-1.818648049999996985e+01
-6.250000000000004267e-11,-1.856689453124996803e+01
-6.200000000000004439e-11,-1.894816799999996704e+01
-6.150000000000004612e-11,-1.933020753124997171e+01
-6.100000000000004785e-11,-1.971292049999996721e+01
-6.050000000000004957e-11,-2.009621503124996877e+01
-6.000000000000005130e-11,-2.047999999999995779e+01
-5.950000000000005303e-11,-2.086418503124995283e+01
-5.900000000000005475e-11,-2.124868049999995989e+01
-5.850000000000005648e-11,-2.163339753124995823e+01
-5.800000000000005821e-11,-2.201824799999996074e+01
-5.750000000000005993e-11,-2.240314453124995353e+01
-5.700000000000006166e-11,-2.278800049999995636e+01
-5.650000000000006339e-11,-2.317273003124994801e+01
-5.600000000000006511e-11,-2.355724799999995511e+01
-5.550000000000001514e-11,-2.394147003124998463e+01
-5.500000000000001687e-11,-2.432531249999998479e+01
-5.450000000000001859e-11,-2.470869253124999432e+01
-5.400000000000002032e-11,-2.509152799999999672e+01
-5.350000000000002205e-11,-2.547373753124998075e+01
-5.300000000000002377e-11,-2.585524049999998297e+01
-5.250000000000002550e-11,-2.623595703124998479e+01
-5.200000000000002723e-11,-2.661580799999998703e+01
-5.150000000000002895e-11,-2.699471503124998151e+01
-5.100000000000003068e-11,-2.737260049999997591e+01
-5.050000000000003241e-11,-2.774938753124997959e+01
-5.000000000000003413e-11,-2.812499999999997868e+01
-4.950000000000003586e-11,-2.849936253124997876e+01
-4.900000000000003759e-11,-2.887240049999996572e+01
-4.850000000000003931e-11,-2.924404003124997331e+01
-4.800000000000004104e-11,-2.961420799999996945e+01
-4.750000000000004277e-11,-2.998283203124996632e+01
-4.700000000000004449e-11,-3.034984049999996358e+01
-4.650000000000004622e-11,-3.071516253124996609e+01
-4.600000000000004795e-11,-3.107872799999996616e+01
-4.550000000000004967e-11,-3.144046753124996485e+01
-4.500000000000005140e-11,-3.180031249999996135e+01
-4.450000000000005313e-11,-3.215819503124996714e+01
-4.400000000000005485e-11,-3.251404799999995987e+01
-4.350000000000005658e-11,-3.286780503124996500e+01
-4.300000000000005831e-11,-3.321940049999995637e+01
-4.250000000000006003e-11,-3.356876953124995566e+01
-4.200000000000006176e-11,-3.391584799999995425e+01
-4.150000000000006349e-11,-3.426057253124995583e+01
-4.100000000000006521e-11,-3.460288049999994797e+01
-4.050000000000001524e-11,-3.494271003124998742e+01
-4.000000000000001697e-11,-3.527999999999998693e+01
-3.950000000000001869e-11,-3.561469003124999233e+01
-3.900000000000002042e-11,-3.594672049999999075e+01
-3.850000000000002215e-11,-3.627603253124998872e+01
-3.800000000000002387e-11,-3.660256799999998378e+01
-3.750000000000002560e-11,-3.692626953124998579e+01
-3.700000000000002733e-11,-3.724708049999998138e+01
-3.650000000000002905e-11,-3.756494503124998374e+01
-3.600000000000003078e-11,-3.787980799999997572e+01
-3.550000000000003251e-11,-3.819161503124997381e+01
-3.500000000000003423e-11,-3.850031249999997840e+01
-3.450000000000003596e-11,-3.880584753124997377e+01
-3.400000000000008939e-11,-3.910816799999994942e+01
-3.350000000000003941e-11,-3.940722253124997820e+01
-3.299999999999998944e-11,-3.970296050000000321e+01
-3.250000000000004287e-11,-3.999533203124997272e+01
-3.199999999999999289e-11,-4.028428800000000365e+01
-3.150000000000004632e-11,-4.056978003124996945e+01
-3.099999999999999635e-11,-4.085176049999999748e+01
-3.050000000000004977e-11,-4.113018253124997159e+01
-2.999999999999999980e-11,-4.140500000000000114e+01
-2.950000000000005323e-11,-4.167616753124996620e+01
-2.900000000000000325e-11,-4.194364049999999366e+01
-2.850000000000005668e-11,-4.220737503124997403e+01
-2.800000000000000671e-11,-4.246732800000000196e+01
-2.750000000000006013e-11,-4.272345703124997129e+01
-2.700000000000001016e-11,-4.297572049999999422e+01
-2.650000000000006359e-11,-4.322407753124997498e+01
-2.600000000000001361e-11,-4.346848799999998647e+01
-2.550000000000006704e-11,-4.370891253124997178e+01
-2.500000000000001707e-11,-4.394531249999998579e+01
-2.450000000000007049e-11,-4.417765003124996781e+01
-2.400000000000002052e-11,-4.440588799999999026e+01
-2.350000000000007395e-11,-4.462999003124997444e+01
-2.300000000000002397e-11,-4.484992049999999608e+01
-2.250000000000007740e-11,-4.506564453124996561e+01
-2.200000000000002743e-11,-4.527712799999999049e+01
-2.150000000000008085e-11,-4.548433753124997736e+01
-2.100000000000003088e-11,-4.568724049999998726e+01
-2.050000000000008431e-11,-4.588580503124997279e+01
-2.000000000000003433e-11,-4.607999999999998408e+01
-1.950000000000008776e-11,-4.626979503124996995e+01
-1.900000000000003779e-11,-4.645516049999998387e+01
-1.850000000000009121e-11,-4.663606753124996374e+01
-1.800000000000004124e-11,-4.681248799999998056e+01
-1.749999999999999127e-11,-4.698439453125000398e+01
-1.700000000000004469e-11,-4.715176049999998042e+01
-1.649999999999999472e-11,-4.731456003125001075e+01
-1.600000000000004815e-11,-4.747276799999998076e+01
-1.549999999999999817e-11,-4.762636003125000173e+01
-1.500000000000005160e-11,-4.777531249999998408e+01
-1.450000000000000163e-11,-4.791960253125000690e+01
-1.400000000000005505e-11,-4.805920799999998394e+01
-1.350000000000000508e-11,-4.819410753124999758e+01
-1.300000000000005851e-11,-4.832428049999998620e+01
-1.250000000000000853e-11,-4.844970703125000000e+01
-1.200000000000006196e-11,-4.857036799999998067e+01
-1.150000000000001199e-11,-4.868624503124999592e+01
-1.100000000000006541e-11,-4.879732049999999077e+01
-1.050000000000001544e-11,-4.890357753124999363e+01
-1.000000000000006887e-11,-4.900499999999998835e+01
-9.500000000000018893e-12,-4.910157253124999244e+01
-9.000000000000072318e-12,-4.919328049999999308e+01
-8.500000000000022346e-12,-4.928011003124999689e+01
-8.000000000000075772e-12,-4.936204799999999437e+01
-7.500000000000025800e-12,-4.943908203125000256e+01
-7.000000000000079225e-12,-4.951120049999998685e+01
-6.500000000000029253e-12,-4.957839253124999601e+01
-6.000000000000082678e-12,-4.964064799999999167e+01
-5.500000000000032706e-12,-4.969795753124999038e+01
-5.000000000000086131e-12,-4.975031249999999261e+01
-4.500000000000036159e-12,-4.979770503124999692e+01
-4.000000000000089585e-12,-4.984012799999999288e+01
-3.500000000000039612e-12,-4.987757503124999658e+01
-2.999999999999989640e-12,-4.991004049999999381e+01
-2.500000000000043066e-12,-4.993751953125000398e+01
-1.999999999999993094e-12,-4.996000800000000908e+01
-1.500000000000046519e-12,-4.997750253124999631e+01
-9.999999999999965468e-13,-4.999000050000000073e+01
-5.000000000000499722e-13,-4.999750003124999864e+01
0.000000000000000000e+00,-5.000000000000000000e+01
4.999999999999465746e-13,-4.999750003125000575e+01
9.999999999999965468e-13,-4.999000050000000073e+01
1.499999999999943121e-12,-4.997750253124999631e+01
1.999999999999993094e-12,-4.996000800000000908e+01
2.499999999999939668e-12,-4.993751953125000398e+01
2.999999999999989640e-12,-4.991004049999999381e+01
3.499999999999936215e-12,-4.987757503125001080e+01
3.999999999999986187e-12,-4.984012800000000709e+01
4.499999999999932762e-12,-4.979770503125000403e+01
4.999999999999982734e-12,-4.975031250000000682e+01
5.499999999999929308e-12,-4.969795753125000459e+01
5.999999999999979281e-12,-4.964064800000000588e+01
6.499999999999925855e-12,-4.957839253125001022e+01
6.999999999999975827e-12,-4.951120049999999395e+01
7.499999999999922402e-12,-4.943908203125001677e+01
7.999999999999972374e-12,-4.936204800000000148e+01
8.499999999999918949e-12,-4.928011003125001821e+01
8.999999999999968921e-12,-4.919328050000000019e+01
9.499999999999915495e-12,-4.910157253125001375e+01
9.999999999999965468e-12,-4.900500000000000966e+01
1.049999999999991204e-11,-4.890357753125001494e+01
1.099999999999996201e-11,-4.879732050000001209e+01
1.149999999999990859e-11,-4.868624503125001723e+01
1.199999999999995856e-11,-4.857036800000001620e+01
1.250000000000000853e-11,-4.844970703125000000e+01
1.299999999999995511e-11,-4.832428050000000752e+01
1.350000000000000508e-11,-4.819410753124999758e+01
1.399999999999995165e-11,-4.805920800000001236e+01
1.450000000000000163e-11,-4.791960253125000690e+01
1.499999999999994820e-11,-4.777531250000001961e+01
1.549999999999999817e-11,-4.762636003125000173e+01
1.599999999999994475e-11,-4.747276800000001629e+01
1.649999999999999472e-11,-4.731456003125001075e+01
1.699999999999994129e-11,-4.715176050000001595e+01
1.749999999999999127e-11,-4.698439453125000398e+01
1.799999999999993784e-11,-4.681248800000002319e+01
1.849999999999998781e-11,-4.663606753125000637e+01
1.899999999999993439e-11,-4.645516050000001940e+01
1.949999999999998436e-11,-4.626979503125000548e+01
1.999999999999993094e-11,-4.608000000000002672e+01
2.049999999999998091e-11,-4.588580503125001542e+01
2.099999999999992748e-11,-4.568724050000002990e+01
2.149999999999997745e-11,-4.548433753124999868e+01
2.199999999999992403e-11,-4.527712800000003313e+01
2.249999999999997400e-11,-4.506564453125000824e+01
2.299999999999992058e-11,-4.484992050000003161e+01
2.349999999999997055e-11,-4.462999003125000996e+01
2.399999999999991712e-11,-4.440588800000003289e+01
2.449999999999996709e-11,-4.417765003125001044e+01
2.499999999999991367e-11,-4.394531250000004263e+01
2.549999999999996364e-11,-4.370891253125002152e+01
2.599999999999991022e-11,-4.346848800000004331e+01
2.649999999999996019e-11,-4.322407753125002472e+01
2.699999999999990676e-11,-4.297572050000004396e+01
2.749999999999995673e-11,-4.272345703125002814e+01
2.800000000000000671e-11,-4.246732800000000196e+01
2.849999999999995328e-11,-4.220737503125002377e+01
2.900000000000000325e-11,-4.194364049999999366e+01
2.949999999999994983e-11,-4.167616753125003015e+01
2.999999999999999980e-11,-4.140500000000000114e+01
3.049999999999994638e-11,-4.113018253125002843e+01
3.099999999999999635e-11,-4.085176049999999748e+01
3.149999999999994292e-11,-4.056978003125003340e+01
3.199999999999999289e-11,-4.028428800000000365e+01
3.249999999999993947e-11,-3.999533203125002956e+01
3.299999999999998944e-11,-3.970296050000000321e+01
3.349999999999993602e-11,-3.940722253125003505e+01
3.399999999999998599e-11,-3.910816800000000626e+01
3.449999999999993256e-11,-3.880584753125004482e+01
3.499999999999998253e-11,-3.850031250000001393e+01
3.549999999999992911e-11,-3.819161503125004486e+01
3.599999999999997908e-11,-3.787980800000001125e+01
3.649999999999992566e-11,-3.756494503125004769e+01
3.699999999999997563e-11,-3.724708050000001691e+01
3.749999999999992220e-11,-3.692626953125004974e+01
3.799999999999997217e-11,-3.660256800000001220e+01
3.849999999999991875e-11,-3.627603253125005267e+01
3.899999999999996872e-11,-3.594672050000001917e+01
3.949999999999991530e-11,-3.561469003125005628e+01
3.999999999999996527e-11,-3.528000000000002956e+01
4.049999999999991184e-11,-3.494271003125006558e+01
4.099999999999996181e-11,-3.460288050000002613e+01
4.149999999999990839e-11,-3.426057253125006952e+01
4.199999999999995836e-11,-3.391584800000002531e+01
4.250000000000000833e-11,-3.356876953124999829e+01
4.299999999999995491e-11,-3.321940050000002742e+01
4.350000000000000488e-11,-3.286780503124999342e+01
4.399999999999995146e-11,-3.251404800000003092e+01
4.450000000000000143e-11,-3.215819503124999557e+01
4.499999999999994800e-11,-3.180031250000004306e+01
4.549999999999999797e-11,-3.144046753125000038e+01
4.599999999999994455e-11,-3.107872800000004432e+01
4.649999999999999452e-11,-3.071516253125000517e+01
4.699999999999994110e-11,-3.034984050000004885e+01
4.749999999999999107e-11,-2.998283203125001251e+01
4.799999999999993764e-11,-2.961420800000004760e+01
4.849999999999998761e-11,-2.924404003125000884e+01
4.899999999999993419e-11,-2.887240050000005098e+01
4.949999999999998416e-11,-2.849936253125001073e+01
4.999999999999993074e-11,-2.812500000000004974e+01
5.049999999999998071e-11,-2.774938753125001512e+01
5.099999999999992728e-11,-2.737260050000005407e+01
5.149999999999997725e-11,-2.699471503125000993e+01
5.199999999999992383e-11,-2.661580800000005809e+01
5.249999999999997380e-11,-2.623595703125002387e+01
5.299999999999992038e-11,-2.585524050000007179e+01
5.349999999999997035e-11,-2.547373753125001627e+01
5.399999999999991692e-11,-2.509152800000006422e+01
